date_amazon,date,id,price,price_online,price_amazon,sale_online,product_online,product_amazon,merchant,URL,imputed,COMMENTS,PRICETYPE,datediff,cat_id,category,retailer_id,retailer_s
2/2/2016,2/1/2016,074711482097,104.99,125.57,61.22,,074711482097,"Swingline Electric Stapler, Optima 45, 45 Sheet Capacity, Silver (S7048209)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Swingline-Electric-Stapler-Capacity-S7048209/dp/B001PME0VM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1454474397&sr=8-1&keywords=074711482097,1,,Regular Price,1,1500,Office Products,51,USA_51
1/26/2016,1/25/2016,609585234185,12.99,,17.97,,609585234185,Philips AJ3116M/37 Digital Tuning Clock Radio,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Philips-AJ3116M-37-Digital-Tuning/dp/B00EVVNOT8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453870054&sr=8-1&keywords=609585234185,,,Regular Price,1,1500,Office Products,51,USA_51
7/20/2016,7/15/2016,718103219846,16.79,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469072729&sr=8-1&keywords=%22,,,Regular Price,5,1500,Office Products,51,USA_51
7/3/2016,6/29/2016,718103077736,9.49,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467519634&sr=8-1&keywords=%22,,,Regular Price,4,1500,Office Products,51,USA_51
1/12/2016,1/11/2016,051141340135,5.79,,3.99,,051141340135,"Post-it Tabs, 2-Inch Solid, Assorted Colors, 6-Tabs/Color, 4-Colors, 24-Tabs/Pack",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Post--2-Inch-Assorted-4-Colors-24-Tabs/dp/B007Q34BMW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1452575806&sr=8-1&keywords=051141340135,,,Regular Price,1,1500,Office Products,51,USA_51
7/12/2016,7/15/2016,718103220774,31.49,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468381677&sr=8-1&keywords=%22,,,Regular Price,-3,1500,Office Products,51,USA_51
10/5/2015,10/5/2015,071641441019,4.79,,3.99,,071641441019,Sharpie Magnum Black Ink Permanent Marker(44101),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Sharpie-Magnum-Black-Permanent-Marker/dp/B0005KC7A6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444102327&sr=8-1&keywords=071641441019,,,,0,1500,Office Products,51,USA_51
1/20/2016,1/18/2016,000772033466,7.7,,9.98,,000772033466,Melissa & Doug Jewelry Box - DYO,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Melissa-Doug-Jewelry-Box-DYO/dp/B002LT6DV8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453268737&sr=8-1&keywords=000772033466,,,Sale/Discounted Price,2,1500,Office Products,51,USA_51
1/13/2016,1/11/2016,025932902222,3.99,4.99,8.92,,025932902222,Tops Innovative Steno Project Ruled Notebook (TOP90222),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Tops-Innovative-Project-Notebook-TOP90222/dp/B002HFSHH4/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1452662033&sr=8-1&keywords=025932902222,1,,Regular Price,2,1500,Office Products,51,USA_51
7/19/2016,7/15/2016,037648370233,79.99,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468986068&sr=8-1&keywords=%22,,,Regular Price,4,1500,Office Products,51,USA_51
7/11/2016,7/15/2016,074711777018,34.99,,18.59,,"Swingline® High-Capacity Desktop Stapler, Black

""","Swingline High Capacity Desk Stapler, Reduced Effort, 60 Sheets, Black (S7077701)",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Swingline-Capacity-Stapler-Reduced-S7077701/dp/B00006IFLA/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468209963&sr=8-1&keywords=Swingline%C2%AE+High-Capacity+Desktop+Stapler%2C+Black%22,,,Regular Price,-4,1500,Office Products,51,USA_51
1/11/2016,1/11/2016,074319421429,10.29,,8.23,,074319421429,"Ampad Computation Pad, Greentint Paper, 8.5 x 11, 5 x 5 Rule, 3-Hole Punched, 100-Sheets, 1-Each",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Ampad-Computation-Greentint-Punched-100-Sheets/dp/B004B3WJ0G/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1452574365&sr=8-1&keywords=074319421429,,,Regular Price,0,1500,Office Products,51,USA_51
7/19/2016,7/15/2016,718103219846,16.79,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468986404&sr=8-1&keywords=%22,,,Regular Price,4,1500,Office Products,51,USA_51
7/1/2016,6/29/2016,051131707092,6.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467346252&sr=8-1&keywords=%22,,,Regular Price,2,1500,Office Products,51,USA_51
7/17/2016,7/15/2016,037648359270006366489092690437,149.99,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468813185&sr=8-1&keywords=%22,,,Regular Price,2,1500,Office Products,51,USA_51
7/19/2016,7/15/2016,718103219594,15.29,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468986376&sr=8-1&keywords=%22,,,Regular Price,4,1500,Office Products,51,USA_51
7/21/2016,7/15/2016,097855089601,54.99,,34.99,,"Logitech H540 USB Wired PC Headset for Internet Calls and Music (981-000510)

""",Logitech H540 981-000510 USB Headset,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-H540-981-000510-USB-Headset/dp/B0091F8F7A/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469159434&sr=8-1&keywords=Logitech+H540+USB+Wired+PC+Headset+for+Internet+Calls+and+Music+%28981-000510%29%22,,,Regular Price,6,1500,Office Products,51,USA_51
7/22/2016,7/15/2016,037648359270006366489092690437,149.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469243994&sr=8-1&keywords=%22,,,Regular Price,7,1500,Office Products,51,USA_51
10/6/2015,10/5/2015,071662040505,9.79,10.29,9.12,,071662040505,Crayola 50ct Long Colored Pencils (68-4050),Ships from and sold by Amazon.com.,http://www.amazon.com/Crayola-50ct-Colored-Pencils-68-4050/dp/B00000J0S3/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444104065&sr=8-1&keywords=071662040505,1,,,1,1500,Office Products,51,USA_51
7/5/2016,6/29/2016,718103225052,13.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467691508&sr=8-1&keywords=%22,,,Regular Price,6,1500,Office Products,51,USA_51
7/18/2016,7/15/2016,885370993837,69.99,,51.45,,"Microsoft Comfort Desktop 5050, USB Wireless Ergonomic Mouse and Keyboard Combo, Black (PP4-00001)

""",Microsoft Wireless Comfort Desktop 5050 (PP4-00001),Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Microsoft-Wireless-Comfort-Desktop-PP4-00001/dp/B014W20C90/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468814471&sr=8-1&keywords=Microsoft+Comfort+Desktop+5050%2C+USB+Wireless+Ergonomic+Mouse+and+Keyboard+Combo%2C+Black+%28PP4-00001%29%22,,,Regular Price,3,1500,Office Products,51,USA_51
7/3/2016,6/29/2016,079916013954,2.49,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467519452&sr=8-1&keywords=%22,,,Regular Price,4,1500,Office Products,51,USA_51
7/1/2016,6/29/2016,053926600892,39.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467346279&sr=8-1&keywords=%22,,,Regular Price,2,1500,Office Products,51,USA_51
10/10/2015,10/5/2015,606449104967,129.99,129.99,114.46,,606449104967,NETGEAR ProSAFE FVS318G 8-Port Gigabit VPN Firewall (FVS318G-200NAS),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/NETGEAR-ProSAFE-FVS318G-Firewall-FVS318G-200NAS/dp/B00QR6XGUW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444535888&sr=8-1&keywords=606449104967,,,,5,1500,Office Products,51,USA_51
7/5/2016,6/29/2016,078787610576,17.99,17.99,12.59,1,"Pendaflex® SureHook® Reinforced Hanging File Folders, 5 Tab Positions, Letter Size, Standard Green, 20/Box (6152 1/5)

""","Pendaflex SureHook Reinforced Hanging Folders, Letter Size, Standard Green, 20 per Box (6152 1/5)",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Pendaflex-SureHook-Reinforced-Standard-6152/dp/B002HICRIQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467691765&sr=8-1&keywords=Pendaflex%C2%AE+SureHook%C2%AE+Reinforced+Hanging+File+Folders%2C+5+Tab+Positions%2C+Letter+Size%2C+Standard+Green%2C+20%2FBox+%286152+1%2F5%29%22,1,,Regular Price,6,1500,Office Products,51,USA_51
7/3/2016,6/29/2016,8182863073055,3.79,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467519751&sr=8-1&keywords=%22,,,Regular Price,4,1500,Office Products,51,USA_51
7/17/2016,7/15/2016,097855076809,99.99,,69.99,,"Logitech H800 Wireless Headset for PCs, Tablets and Smartphones (981-000337)

""","Logitech H800 Wireless Headset for PC, Tablets and Smartphones, Bluetooth Headphones with Mic",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-Wireless-Smartphones-Bluetooth-Headphones/dp/B005GTNZUM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468814311&sr=8-1&keywords=Logitech+H800+Wireless+Headset+for+PCs%2C+Tablets+and+Smartphones+%28981-000337%29%22,,,Regular Price,2,1500,Office Products,51,USA_51
2/2/2016,2/1/2016,074711793988,9.99,,6.99,,074711793988,"Swingline S.F. 39 Heavy-Duty Staples, 0.375"" Leg Length, 60 Page Capacity, 5000 per Box (S7079398E)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Swingline-Heavy-Duty-Staples-Capacity-S7079398E/dp/B00006IFMI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1454474459&sr=8-1&keywords=074711793988,,,Regular Price,1,1500,Office Products,51,USA_51
6/2/2016,5/28/2016,763795937332,2.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com in easy-to-open packaging.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464843704&sr=8-1&keywords=%22,,,Regular Price,5,1500,Office Products,51,USA_51
7/4/2016,6/29/2016,718103077736,9.49,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467605413&sr=8-1&keywords=%22,,,Regular Price,5,1500,Office Products,51,USA_51
7/21/2016,7/15/2016,050505740376,14.49,,7.89,,"Swingline Precision Pro Desktop 2- and 3-Hole Punch, 10 Sheets/20 lb., Black/Silver

""","Swingline Precision Pro Desktop 3 Hole Punch, 10 Sheet Capacity, Black and Silver (A7074038A)",Ships from and sold by Amazon.com exclusively for Prime members. Details Gift-wrap available.,https://www.amazon.com/Swingline-Precision-Desktop-Capacity-A7074038A/dp/B001FVY7AC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469159982&sr=8-1&keywords=Swingline+Precision+Pro+Desktop+2-+and+3-Hole+Punch%2C+10+Sheets%2F20+lb.%2C+Black%2FSilver%22,,,Regular Price,6,1500,Office Products,51,USA_51
7/20/2016,7/15/2016,097855076809,99.99,,67.7,,"Logitech H800 Wireless Headset for PCs, Tablets and Smartphones (981-000337)

""","Logitech H800 Wireless Headset for PC, Tablets and Smartphones, Bluetooth Headphones with Mic",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-Wireless-Smartphones-Bluetooth-Headphones/dp/B005GTNZUM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469073147&sr=8-1&keywords=Logitech+H800+Wireless+Headset+for+PCs%2C+Tablets+and+Smartphones+%28981-000337%29%22,,,Regular Price,5,1500,Office Products,51,USA_51
7/5/2016,6/29/2016,718103098229,8.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467691431&sr=8-1&keywords=%22,,,Regular Price,6,1500,Office Products,51,USA_51
7/19/2016,7/15/2016,097855089601,54.99,,29.99,,"Logitech H540 USB Wired PC Headset for Internet Calls and Music (981-000510)

""",Logitech H540 981-000510 USB Headset,Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-H540-981-000510-USB-Headset/dp/B0091F8F7A/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468986755&sr=8-1&keywords=Logitech+H540+USB+Wired+PC+Headset+for+Internet+Calls+and+Music+%28981-000510%29%22,,,Regular Price,4,1500,Office Products,51,USA_51
7/15/2016,7/15/2016,718103143110,44.99,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468640846&sr=8-1&keywords=%22,,,Regular Price,0,1500,Office Products,51,USA_51
1/12/2016,1/11/2016,884920135659,9.99,,11.68,,884920135659,"Cra-Z-Art Softee Dough, 10 Pack (13565)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Cra-Z-Art-Softee-Dough-Pack-13565/dp/B009C98PR0/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1452576427&sr=8-1&keywords=884920135659,,,Regular Price,1,1500,Office Products,51,USA_51
7/21/2016,7/15/2016,097855085368,19.99,,24.9,,"Logitech K360 Wireless Compact Keyboard, Gloss Black (920-004088)

""","Logitech K360 Wireless USB Keyboard, Desktop Keyboard (Glossy Black)",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-Wireless-Keyboard-Desktop-Glossy/dp/B007PJ4PN2/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469159509&sr=8-1&keywords=Logitech+K360+Wireless+Compact+Keyboard%2C+Gloss+Black+%28920-004088%29%22,,,Sale/Discounted Price,6,1500,Office Products,51,USA_51
1/26/2016,1/25/2016,047532907711,49.99,49.99,40.13,,047532907711,iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/iHome-Rechargeable-Splash-Bluetooth-Speaker/dp/B00WBS31OQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1453869871&sr=8-1&keywords=047532907711,1,,Regular Price,1,1500,Office Products,51,USA_51
6/3/2016,5/28/2016,763795943319,4.95,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com in easy-to-open packaging.,http://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464927797&sr=8-1&keywords=%22,,,Regular Price,6,1500,Office Products,51,USA_51
7/3/2016,6/29/2016,718103225052,13.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467519722&sr=8-1&keywords=%22,,,Regular Price,4,1500,Office Products,51,USA_51
10/11/2015,10/9/2015,075353107140,6.99,,8.3,,075353107140,"Duck Brand Strapping Kit, Includes 60 Feet of Strapping and 10 Buckles (280789)",Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Duck-Brand-Strapping-Buckles-280789/dp/B00A4TMGG8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1444537904&sr=8-1&keywords=075353107140,,,,2,1500,Office Products,51,USA_51
7/22/2016,7/15/2016,097855076809,99.99,,69.46,,"Logitech H800 Wireless Headset for PCs, Tablets and Smartphones (981-000337)

""","Logitech H800 Wireless Headset for PC, Tablets and Smartphones, Bluetooth Headphones with Mic",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-Wireless-Smartphones-Bluetooth-Headphones/dp/B005GTNZUM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469244685&sr=8-1&keywords=Logitech+H800+Wireless+Headset+for+PCs%2C+Tablets+and+Smartphones+%28981-000337%29%22,,,Regular Price,7,1500,Office Products,51,USA_51
7/20/2016,7/15/2016,097855068590,29.99,,21.99,,"Logitech MK320 Full-Size Wireless Multimedia Keyboard and Optical Mouse Combo (920002836)

""","Logitech MK320 Wireless Keyboard and Mouse Combo, Long Range Wireless Keyboard and Mouse",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Logitech-MK320-Wireless-Keyboard-Mouse/dp/B003VAGXZC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469073248&sr=8-1&keywords=Logitech+MK320+Full-Size+Wireless+Multimedia+Keyboard+and+Optical+Mouse+Combo+%28920002836%29%22,,,Sale/Discounted Price,5,1500,Office Products,51,USA_51
6/3/2016,5/28/2016,718103113649,4.49,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com in easy-to-open packaging.,http://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464927686&sr=8-1&keywords=%22,,,Regular Price,6,1500,Office Products,51,USA_51
7/16/2016,7/15/2016,718103220774,31.49,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1468727767&sr=8-1&keywords=%22,,,Regular Price,1,1500,Office Products,51,USA_51
7/20/2016,7/15/2016,718103197267,10.49,,119.95,,"""","Instant Pot IP-DUO60 7-in-1 Multi-Functional Pressure Cooker, 6Qt/1000W",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Instant-Pot-IP-DUO60-Multi-Functional-Pressure/dp/B00FLYWNYQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469072658&sr=8-1&keywords=%22,,,Regular Price,5,1500,Office Products,51,USA_51
11/11/2015,11/9/2015,097855065759,14.99,14.99,19.99,1,097855065759,Logitech Speakers Z130,Ships from and sold by Amazon.com. Gift-wrap available.,http://www.amazon.com/Logitech-980-000417-Speakers-Z130/dp/B003CP0OT2/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1447218553&sr=8-1&keywords=097855065759,1,,Regular Price,2,1500,Office Products,51,USA_51
7/22/2016,7/15/2016,097855065568,69.99,,69.99,,"Logitech MK710 Full-Size Wireless Keyboard and Laser Mouse Combo (920-002416)

""","Logitech MK710 Desktop Wireless Keyboard/Mouse Combo, Logitech Wireless Mouse USB",Ships from and sold by Amazon.com. Gift-wrap available.,https://www.amazon.com/Logitech-MK710-Desktop-Wireless-Keyboard/dp/B0036E8V08/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1469244858&sr=8-1&keywords=Logitech+MK710+Full-Size+Wireless+Keyboard+and+Laser+Mouse+Combo+%28920-002416%29%22,,,Sale/Discounted Price,7,1500,Office Products,51,USA_51
7/1/2016,6/29/2016,025932902215,5.99,,7.99,,"""",AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Ships from and sold by Amazon.com.,https://www.amazon.com/AmazonBasics-Apple-Certified-Lightning-Cable/dp/B010S9N6OO/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467346202&sr=8-1&keywords=%22,,,Regular Price,2,1500,Office Products,51,USA_51
6/4/2016,5/28/2016,051141234397,4.79,4.29,9.58,1,"Scotch® Dual Lock Hook & Loop Fastener Tape, Clear (RFD7090)

""",3M 07493 Surface Conditioning Disc Pad,Ships from and sold by Amazon.com.,http://www.amazon.com/3M-07493-Surface-Conditioning-Disc/dp/B000FNSRPM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465016001&sr=8-1&keywords=Scotch%C2%AE+Dual+Lock+Hook,1,,Regular Price,7,1500,Office Products,51,USA_51
7/2/2016,6/29/2016,078787610576,17.99,17.99,12.59,1,"Pendaflex® SureHook® Reinforced Hanging File Folders, 5 Tab Positions, Letter Size, Standard Green, 20/Box (6152 1/5)""","Pendaflex SureHook Reinforced Hanging Folders, Letter Size, Standard Green, 20 per Box (6152 1/5)",Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.,https://www.amazon.com/Pendaflex-SureHook-Reinforced-Standard-6152/dp/B002HICRIQ/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467433211&sr=8-1&keywords=Pendaflex%C2%AE+SureHook%C2%AE+Reinforced+Hanging+File+Folders%2C+5+Tab+Positions%2C+Letter+Size%2C+Standard+Green%2C+20%2FBox+%286152+1%2F5%29%22,1,,Regular Price,3,1500,Office Products,51,USA_51
