WORK_ID,NAME,ARTIST_ID,STYLE,MUSEUM_ID,IMAGE_LINK
2242,Marine View with a Sunset,550,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2242"" target=""_blank"">show image</a>"
2248,Morning at Antibes,550,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2248"" target=""_blank"">show image</a>"
2250,Morning Haze,550,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2250"" target=""_blank"">show image</a>"
2252,Morning Haze,550,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2252"" target=""_blank"">show image</a>"
2258,"Nymphéas, Japanese Bridge",550,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2258"" target=""_blank"">show image</a>"
2272,Palm Trees at Bordighera,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2272"" target=""_blank"">show image</a>"
2278,"Poplars, Three Trees in Autumn",550,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2278"" target=""_blank"">show image</a>"
2280,"Poplars at Giverny, Sunrise",550,Impressionism,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2280"" target=""_blank"">show image</a>"
2290,"Poplars, White and Yellow Effect",550,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2290"" target=""_blank"">show image</a>"
2294,Poppy Field,550,Impressionism,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2294"" target=""_blank"">show image</a>"
2296,"Poppy Field, Argenteuil",550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2296"" target=""_blank"">show image</a>"
2304,Portrait of Madame Gaudibert,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2304"" target=""_blank"">show image</a>"
2310,"Railroad Bridge, Argenteuil",550,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2310"" target=""_blank"">show image</a>"
2312,Rapids on the Petite Creuse at Fresselines,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2312"" target=""_blank"">show image</a>"
2316,Reflections of Clouds on the Water-Lily Pond,550,Impressionism,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2316"" target=""_blank"">show image</a>"
2318,Regatta at Argenteuil,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2318"" target=""_blank"">show image</a>"
2320,Regatta at Sainte-Adresse,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2320"" target=""_blank"">show image</a>"
2334,Rouen Cathedral: The Portal (Sunlight),550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2334"" target=""_blank"">show image</a>"
2336,"Rouen Cathedral, West Facade",550,Impressionism,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2336"" target=""_blank"">show image</a>"
2338,Rough Weather at Étretat,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2338"" target=""_blank"">show image</a>"
2358,Spring Fruit Trees in Bloom,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2358"" target=""_blank"">show image</a>"
2362,Springtime,550,Impressionism,73,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2362"" target=""_blank"">show image</a>"
2364,Still Life with Flowers and Fruit,550,Impressionism,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2364"" target=""_blank"">show image</a>"
2366,Still Life with Grapes and Apples,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2366"" target=""_blank"">show image</a>"
2372,Summer,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2372"" target=""_blank"">show image</a>"
2374,Sunrise (Marine),550,Impressionism,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2374"" target=""_blank"">show image</a>"
2384,"Storm, Cotes de Belle-Île",550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2384"" target=""_blank"">show image</a>"
2386,Garden at Sainte-Adresse,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2386"" target=""_blank"">show image</a>"
2388,The Artist's Garden at Vétheuil,550,Impressionism,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2388"" target=""_blank"">show image</a>"
2390,The Artist's House at Argenteuil,550,Impressionism,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2390"" target=""_blank"">show image</a>"
2394,The Basin at Argenteuil,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2394"" target=""_blank"">show image</a>"
2396,"Étretat, The Beach and the Falaise d’Amont",550,Impressionism,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2396"" target=""_blank"">show image</a>"
2398,The Beach at Sainte-Adresse,550,Impressionism,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2398"" target=""_blank"">show image</a>"
2400,The Beach at Trouville,550,Impressionism,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2400"" target=""_blank"">show image</a>"
2406,The Boat Studio,550,Impressionism,51,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2406"" target=""_blank"">show image</a>"
2408,"The Bodmer Oak, Fontainebleau Forest",550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2408"" target=""_blank"">show image</a>"
2412,The Bridge at Argenteuil,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2412"" target=""_blank"">show image</a>"
2418,The Bridge Over the Water-Lily Pond,550,Impressionism,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2418"" target=""_blank"">show image</a>"
2420,The Chailly Highway,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2420"" target=""_blank"">show image</a>"
2434,The Coalman,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2434"" target=""_blank"">show image</a>"
2442,The Flowered Garden,550,Impressionism,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2442"" target=""_blank"">show image</a>"
2446,The Garden at Argenteuil (The Dahlias),550,Impressionism,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2446"" target=""_blank"">show image</a>"
2452,The Train Station Saint-Lazare,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2452"" target=""_blank"">show image</a>"
2454,The Grand Canal,550,Impressionism,42,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2454"" target=""_blank"">show image</a>"
2458,The Hoschedes Garden at Montgeron,550,Impressionism,34,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2458"" target=""_blank"">show image</a>"
2466,The Japanese Bridge,550,Impressionism,72,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2466"" target=""_blank"">show image</a>"
2472,The Japanese Bridge at Giverny,550,Impressionism,30,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2472"" target=""_blank"">show image</a>"
2482,The Luncheon,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2482"" target=""_blank"">show image</a>"
2484,The Luncheon II,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2484"" target=""_blank"">show image</a>"
2486,The Magpie,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2486"" target=""_blank"">show image</a>"
2488,The Manne-Porte near Étretat,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2488"" target=""_blank"">show image</a>"
2492,"The Manne-Porte, Étretat",550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2492"" target=""_blank"">show image</a>"
2498,The Parc Monceau,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2498"" target=""_blank"">show image</a>"
2500,"The Parc Monceau, Paris",550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2500"" target=""_blank"">show image</a>"
2504,The Path Through the Irises,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2504"" target=""_blank"">show image</a>"
2510,The Portal in the Sun,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2510"" target=""_blank"">show image</a>"
2512,The Portal of Rouen Cathedral at Midday,550,Impressionism,72,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2512"" target=""_blank"">show image</a>"
2514,The Portal of Rouen Cathedral in Morning Light,550,Impressionism,55,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2514"" target=""_blank"">show image</a>"
2516,The Railroad Bridge in Argenteuil,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2516"" target=""_blank"">show image</a>"
2518,The Road Bridge at Argenteuil,550,Impressionism,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2518"" target=""_blank"">show image</a>"
2522,The Saint-Lazare Station,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2522"" target=""_blank"">show image</a>"
2524,The Seine at Vétheuil,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2524"" target=""_blank"">show image</a>"
2526,The Sheltered Path,550,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2526"" target=""_blank"">show image</a>"
2528,"The Stroller, Suzanne Hoschede",550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2528"" target=""_blank"">show image</a>"
2530,The Studio Boat,550,Impressionism,74,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2530"" target=""_blank"">show image</a>"
2532,The Valley of the Nervia,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2532"" target=""_blank"">show image</a>"
2536,The Water-Lily Pond,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2536"" target=""_blank"">show image</a>"
2554,Tulip Fields in Holland,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2554"" target=""_blank"">show image</a>"
2556,Turkeys,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2556"" target=""_blank"">show image</a>"
2558,Twilight Venice (San Giorgio Maggiore at Dusk),550,Impressionism,75,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2558"" target=""_blank"">show image</a>"
2560,"Under the Pines, Evening",550,Impressionism,67,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2560"" target=""_blank"">show image</a>"
2568,"Vétheuil, at Sunset",550,Impressionism,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2568"" target=""_blank"">show image</a>"
2570,"Vétheuil, Effect Rose",550,Impressionism,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2570"" target=""_blank"">show image</a>"
2572,Vétheuil in Summer,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2572"" target=""_blank"">show image</a>"
2574,Vétheuil in the Morning,550,Impressionism,72,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2574"" target=""_blank"">show image</a>"
2576,Vétheuil Landscape,550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2576"" target=""_blank"">show image</a>"
2578,"View of Argenteuil, Snow",550,Impressionism,49,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2578"" target=""_blank"">show image</a>"
2580,View of Vétheuil,550,Impressionism,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/550.html?id=2580"" target=""_blank"">show image</a>"
3209,Hendrickje Bathing in a River,920,Baroque,47,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3209"" target=""_blank"">show image</a>"
3211,Hendrickje Stoffels,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3211"" target=""_blank"">show image</a>"
3213,Herman Doomer,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3213"" target=""_blank"">show image</a>"
3217,Jeremiah Lamenting the Destruction of Jerusalem,920,Baroque,43,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3217"" target=""_blank"">show image</a>"
3221,Lieven Willemsz Van Coppenol,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3221"" target=""_blank"">show image</a>"
3225,Lucretia,920,Baroque,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3225"" target=""_blank"">show image</a>"
3227,Man in a Beret,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3227"" target=""_blank"">show image</a>"
3231,Man in a Red Cloak,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3231"" target=""_blank"">show image</a>"
3233,Man in Armor (Mars),920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3233"" target=""_blank"">show image</a>"
3235,Man in Oriental Costume,920,Baroque,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3235"" target=""_blank"">show image</a>"
3237,Man in Oriental Dress,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3237"" target=""_blank"">show image</a>"
3239,Man with a Beard,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3239"" target=""_blank"">show image</a>"
3241,Man with a Magnifying Glass,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3241"" target=""_blank"">show image</a>"
3243,Man with a Steel Gorget,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3243"" target=""_blank"">show image</a>"
3247,Old Man with a Gold Chain,920,Baroque,68,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3247"" target=""_blank"">show image</a>"
3251,Old Woman Cutting Her Nails,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3251"" target=""_blank"">show image</a>"
3255,Pilate Washing His Hands,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3255"" target=""_blank"">show image</a>"
3257,Portrait of a Lady with an Ostrich-Feather Fan,920,Baroque,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3257"" target=""_blank"">show image</a>"
3259,Portrait of a Man,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3259"" target=""_blank"">show image</a>"
3263,"Portrait of a Man, Seated",920,Baroque,46,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3263"" target=""_blank"">show image</a>"
3265,Portrait of a Man (The Auctioneer),920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3265"" target=""_blank"">show image</a>"
3269,Portrait of a Woman,920,Baroque,35,"<a href=""https://classic-paintings.blogspot.com/2022/02/920.html?id=3269"" target=""_blank"">show image</a>"
